region,postcode_sector,year,avg_price,volume
West Midlands,B24 8,2023,117000,98
West Midlands,B24 9,2023,124000,150
West Midlands,B25 8,2023,107000,190
West Midlands,B26 1,2023,136000,141
West Midlands,B26 2,2023,126000,138
West Midlands,B26 3,2023,141000,139
West Midlands,B27 6,2023,141000,149
West Midlands,B27 7,2023,117000,175
West Midlands,B28 0,2023,183000,180
West Midlands,B28 8,2023,165000,85
West Midlands,B28 9,2023,158000,98
West Midlands,B29 4,2023,215000,54
West Midlands,B29 5,2023,103000,103
West Midlands,B29 6,2023,165000,178
West Midlands,B29 7,2023,167000,166
West Midlands,B3 1,2023,184000,84
West Midlands,B3 2,2023,89000,2
West Midlands,B3 3,2023,147000,2
West Midlands,B30 1,2023,216000,122
West Midlands,B30 2,2023,134000,210
West Midlands,B30 3,2023,136000,129
West Midlands,B31 1,2023,129000,131
West Midlands,B31 2,2023,176000,187
West Midlands,B31 3,2023,119000,145
West Midlands,B31 4,2023,115000,123
West Midlands,B31 5,2023,135000,145
West Midlands,B32 1,2023,142000,81
West Midlands,B32 2,2023,160000,122
West Midlands,B32 3,2023,111000,97
West Midlands,B32 4,2023,116000,34
West Midlands,B33 0,2023,106000,95
West Midlands,B33 8,2023,126000,88
West Midlands,B33 9,2023,94000,107
West Midlands,B34 6,2023,137000,104
West Midlands,B34 7,2023,115000,77
West Midlands,B35 6,2023,104000,20
West Midlands,B35 7,2023,105000,25
West Midlands,B36 0,2023,157000,149
West Midlands,B36 8,2023,149000,137
West Midlands,B36 9,2023,149000,122
West Midlands,B37 5,2023,114000,90
West Midlands,B37 6,2023,111000,111
West Midlands,B37 7,2023,151000,169
West Midlands,B38 0,2023,159000,18
West Midlands,B38 8,2023,155000,115
West Midlands,B38 9,2023,147000,95
West Midlands,B4 6,2023,251000,16
West Midlands,B4 7,2023,120000,1
West Midlands,B42 1,2023,129000,137
West Midlands,B42 2,2023,119000,206
West Midlands,B43 5,2023,135000,98
West Midlands,B43 6,2023,189000,84
West Midlands,B43 7,2023,144000,152
West Midlands,B44 0,2023,102000,145
West Midlands,B44 8,2023,113000,159
West Midlands,B44 9,2023,105000,135
West Midlands,B45 0,2023,95000,51
West Midlands,B45 8,2023,257000,165
West Midlands,B45 9,2023,157000,161
West Midlands,B46 1,2023,170000,128
West Midlands,B46 2,2023,290000,26
West Midlands,B46 3,2023,211000,41
West Midlands,B47 5,2023,228000,90
West Midlands,B47 6,2023,253000,32
West Midlands,B48 7,2023,250000,80
West Midlands,B49 5,2023,199000,85
West Midlands,B49 6,2023,225000,96
West Midlands,B5 4,2023,148000,66
West Midlands,B5 5,2023,163000,25
West Midlands,B5 6,2023,190000,17
West Midlands,B5 7,2023,173000,79
West Midlands,B50 4,2023,218000,108
West Midlands,B6 4,2023,57000,5
West Midlands,B6 5,2023,91000,16
West Midlands,B6 6,2023,88000,62
West Midlands,B6 7,2023,73000,46
West Midlands,B60 1,2023,252000,125
West Midlands,B60 2,2023,211000,149
West Midlands,B60 3,2023,185000,148
West Midlands,B60 4,2023,254000,36
West Midlands,B61 0,2023,198000,169
West Midlands,B61 7,2023,168000,101
West Midlands,B61 8,2023,157000,78
West Midlands,B61 9,2023,269000,24
West Midlands,B62 0,2023,216000,72
West Midlands,B62 8,2023,129000,99
West Midlands,B62 9,2023,153000,142
West Midlands,B63 1,2023,203000,78
West Midlands,B63 2,2023,115000,177
West Midlands,B63 3,2023,125000,141
West Midlands,B63 4,2023,142000,104
West Midlands,B64 5,2023,119000,55
West Midlands,B64 6,2023,111000,79
West Midlands,B64 7,2023,152000,78
West Midlands,B65 0,2023,94000,78
West Midlands,B65 8,2023,121000,92
West Midlands,B65 9,2023,125000,91
West Midlands,B66 1,2023,105000,30
West Midlands,B66 2,2023,87000,21
West Midlands,B66 3,2023,99000,63
West Midlands,B66 4,2023,115000,96
West Midlands,B67 5,2023,130000,131
West Midlands,B67 6,2023,94000,81
West Midlands,B67 7,2023,100000,81
West Midlands,B68 0,2023,135000,105
West Midlands,B68 8,2023,113000,104
West Midlands,B68 9,2023,126000,113
West Midlands,B69 1,2023,116000,146
West Midlands,B69 2,2023,117000,92
West Midlands,B69 3,2023,139000,46
West Midlands,B69 4,2023,94000,68
West Midlands,B7 4,2023,88000,6
West Midlands,B7 5,2023,91000,10
West Midlands,B70 0,2023,120000,64
West Midlands,B70 6,2023,118000,46
West Midlands,B70 7,2023,530000,34
West Midlands,B70 8,2023,94000,45
West Midlands,B70 9,2023,102000,63
West Midlands,B71 1,2023,103000,81
West Midlands,B71 2,2023,113000,80
West Midlands,B71 3,2023,130000,103
West Midlands,B71 4,2023,125000,48
West Midlands,B72 1,2023,232000,163
West Midlands,B73 5,2023,213000,193
West Midlands,B73 6,2023,244000,147
West Midlands,B74 2,2023,347000,160
West Midlands,B74 3,2023,310000,148
West Midlands,B74 4,2023,247000,187
West Midlands,B75 5,2023,267000,148
West Midlands,B75 6,2023,276000,117
West Midlands,B75 7,2023,178000,159
West Midlands,B76 0,2023,371000,4
West Midlands,B76 1,2023,190000,199
West Midlands,B76 2,2023,176000,108
West Midlands,B76 9,2023,237000,43
West Midlands,B77 1,2023,150000,151
West Midlands,B77 2,2023,124000,185
West Midlands,B77 3,2023,138000,121
West Midlands,B77 4,2023,148000,218
West Midlands,B77 5,2023,146000,132
West Midlands,B78 1,2023,145000,124
West Midlands,B78 2,2023,158000,51
West Midlands,B78 3,2023,198000,136
West Midlands,B79 0,2023,243000,75
West Midlands,B79 7,2023,139000,105
West Midlands,B79 8,2023,169000,129
West Midlands,B79 9,2023,238000,22
West Midlands,B8 1,2023,96000,64
West Midlands,B8 2,2023,97000,129
West Midlands,B8 3,2023,88000,101
West Midlands,B80 7,2023,190000,93
West Midlands,B9 4,2023,86000,44
West Midlands,B9 5,2023,98000,152
West Midlands,B90 1,2023,226000,245
West Midlands,B90 2,2023,204000,195
West Midlands,B90 3,2023,220000,162
West Midlands,B90 4,2023,227000,213
West Midlands,B90 8,2023,349000,19
West Midlands,B91 1,2023,369000,157
West Midlands,B91 2,2023,248000,207
West Midlands,B91 3,2023,316000,199
West Midlands,B92 0,2023,314000,63
West Midlands,B92 7,2023,185000,185
West Midlands,B92 8,2023,177000,170
West Midlands,B92 9,2023,167000,139
West Midlands,B93 0,2023,305000,76
West Midlands,B93 8,2023,413000,163
West Midlands,B93 9,2023,372000,128
West Midlands,B94 5,2023,533000,44
West Midlands,B94 6,2023,348000,62
West Midlands,B95 5,2023,279000,74
West Midlands,B95 6,2023,334000,24
West Midlands,B96 6,2023,253000,84
West Midlands,B97 4,2023,146000,113
West Midlands,B97 5,2023,185000,325
West Midlands,B97 6,2023,174000,188
West Midlands,B98 0,2023,130000,178
West Midlands,B98 7,2023,143000,280
West Midlands,B98 8,2023,135000,87
West Midlands,B98 9,2023,168000,69
West Midlands,CV1 1,2023,238000,2
West Midlands,CV1 2,2023,113000,95
West Midlands,CV1 3,2023,146000,51
West Midlands,CV1 4,2023,104000,106
West Midlands,CV1 5,2023,96000,61
West Midlands,CV10 0,2023,160000,220
West Midlands,CV10 7,2023,124000,158
West Midlands,CV10 8,2023,104000,164
West Midlands,CV10 9,2023,131000,216
West Midlands,CV11 4,2023,130000,152
West Midlands,CV11 5,2023,93000,157
West Midlands,CV11 6,2023,224000,235
West Midlands,CV11 7,2023,326000,10
West Midlands,CV11 8,2023,280000,1
West Midlands,CV12 0,2023,140000,153
West Midlands,CV12 8,2023,119000,150
West Midlands,CV12 9,2023,147000,175
West Midlands,CV13 0,2023,292000,78
West Midlands,CV13 6,2023,250000,71
West Midlands,CV2 1,2023,116000,104
West Midlands,CV2 2,2023,118000,158
West Midlands,CV2 3,2023,119000,193
West Midlands,CV2 4,2023,103000,220
West Midlands,CV2 5,2023,120000,137
West Midlands,CV21 1,2023,154000,189
West Midlands,CV21 2,2023,121000,148
West Midlands,CV21 3,2023,137000,210
West Midlands,CV21 4,2023,181000,90
West Midlands,CV22 5,2023,209000,144
West Midlands,CV22 6,2023,189000,159
West Midlands,CV22 7,2023,191000,271
West Midlands,CV23 0,2023,216000,184
West Midlands,CV23 1,2023,331000,38
West Midlands,CV23 5,2023,215000,1
West Midlands,CV23 8,2023,252000,62
West Midlands,CV23 9,2023,229000,88
West Midlands,CV3 1,2023,137000,170
West Midlands,CV3 2,2023,154000,210
West Midlands,CV3 3,2023,104000,75
West Midlands,CV3 4,2023,103000,91
West Midlands,CV3 5,2023,163000,150
West Midlands,CV3 6,2023,204000,192
West Midlands,CV31 1,2023,214000,240
West Midlands,CV31 2,2023,192000,168
West Midlands,CV31 3,2023,184000,107
West Midlands,CV32 4,2023,279000,67
West Midlands,CV32 5,2023,257000,196
West Midlands,CV32 6,2023,327000,158
West Midlands,CV32 7,2023,212000,172
West Midlands,CV33 8,2023,380000,12
West Midlands,CV33 9,2023,287000,106
West Midlands,CV34 0,2023,297000,6
West Midlands,CV34 4,2023,184000,147
West Midlands,CV34 5,2023,185000,215
West Midlands,CV34 6,2023,261000,241
West Midlands,CV34 7,2023,438000,25
West Midlands,CV34 8,2023,430000,16
West Midlands,CV35 0,2023,300000,89
West Midlands,CV35 7,2023,316000,88
West Midlands,CV35 8,2023,385000,88
West Midlands,CV35 9,2023,293000,138
West Midlands,CV36 4,2023,249000,147
West Midlands,CV36 5,2023,615000,39
West Midlands,CV37 0,2023,262000,129
West Midlands,CV37 5,2023,348000,5
West Midlands,CV37 6,2023,245000,133
West Midlands,CV37 7,2023,325000,176
West Midlands,CV37 8,2023,310000,127
West Midlands,CV37 9,2023,271000,190
West Midlands,CV4 7,2023,288000,50
West Midlands,CV4 8,2023,211000,93
West Midlands,CV4 9,2023,143000,258
West Midlands,CV47 0,2023,211000,36
West Midlands,CV47 1,2023,186000,80
West Midlands,CV47 2,2023,226000,98
West Midlands,CV47 7,2023,396000,15
West Midlands,CV47 8,2023,299000,44
West Midlands,CV47 9,2023,260000,23
West Midlands,CV5 6,2023,172000,251
West Midlands,CV5 7,2023,154000,188
West Midlands,CV5 8,2023,133000,193
West Midlands,CV5 9,2023,182000,159
West Midlands,CV6 1,2023,122000,168
West Midlands,CV6 2,2023,142000,156
West Midlands,CV6 3,2023,110000,170
West Midlands,CV6 4,2023,108000,188
West Midlands,CV6 5,2023,102000,124
West Midlands,CV6 6,2023,114000,183
West Midlands,CV6 7,2023,94000,152
West Midlands,CV7 7,2023,295000,167
West Midlands,CV7 8,2023,187000,123
West Midlands,CV7 9,2023,142000,124
West Midlands,CV8 1,2023,270000,186
West Midlands,CV8 2,2023,263000,237
West Midlands,CV8 3,2023,222000,107
West Midlands,CV9 1,2023,138000,73
West Midlands,CV9 2,2023,152000,140
West Midlands,CV9 3,2023,238000,90
West Midlands,DY1 1,2023,104000,17
West Midlands,DY1 2,2023,118000,145
West Midlands,DY1 3,2023,126000,111
West Midlands,DY1 4,2023,128000,59
West Midlands,DY10 1,2023,121000,126
West Midlands,DY10 2,2023,132000,135
West Midlands,DY10 3,2023,205000,129
West Midlands,DY10 4,2023,168000,95
West Midlands,DY11 5,2023,164000,127
West Midlands,DY11 6,2023,155000,191
West Midlands,DY11 7,2023,158000,83
West Midlands,DY12 1,2023,182000,67
West Midlands,DY12 2,2023,200000,94
West Midlands,DY12 3,2023,283000,8
West Midlands,DY13 0,2023,175000,87
West Midlands,DY13 8,2023,155000,142
West Midlands,DY13 9,2023,182000,126
West Midlands,DY14 0,2023,242000,13
West Midlands,DY14 8,2023,206000,56
West Midlands,DY14 9,2023,294000,32
West Midlands,DY2 0,2023,110000,93
West Midlands,DY2 7,2023,107000,60
West Midlands,DY2 8,2023,92000,87
West Midlands,DY2 9,2023,107000,98
West Midlands,DY3 1,2023,123000,83
West Midlands,DY3 2,2023,125000,127
West Midlands,DY3 3,2023,170000,100
West Midlands,DY3 4,2023,254000,23
West Midlands,DY4 0,2023,104000,112
West Midlands,DY4 7,2023,105000,150
West Midlands,DY4 8,2023,110000,123
West Midlands,DY4 9,2023,106000,83
West Midlands,DY5 1,2023,118000,68
West Midlands,DY5 2,2023,121000,175
West Midlands,DY5 3,2023,108000,184
West Midlands,DY5 4,2023,110000,95
West Midlands,DY6 0,2023,181000,52
West Midlands,DY6 7,2023,150000,67
West Midlands,DY6 8,2023,144000,152
West Midlands,DY6 9,2023,183000,108
West Midlands,DY7 5,2023,280000,17
West Midlands,DY7 6,2023,227000,88
West Midlands,DY8 1,2023,152000,93
West Midlands,DY8 2,2023,306000,84
West Midlands,DY8 3,2023,167000,160
West Midlands,DY8 4,2023,149000,227
West Midlands,DY8 5,2023,140000,160
West Midlands,DY9 0,2023,290000,184
West Midlands,DY9 7,2023,144000,72
West Midlands,DY9 8,2023,96000,54
West Midlands,DY9 9,2023,219000,92
West Midlands,HR1 1,2023,190000,223
West Midlands,HR1 2,2023,170000,115
West Midlands,HR1 3,2023,243000,90
West Midlands,HR1 4,2023,236000,75
West Midlands,HR2 0,2023,279000,42
West Midlands,HR2 6,2023,152000,135
West Midlands,HR2 7,2023,129000,226
West Midlands,HR2 8,2023,284000,60
West Midlands,HR2 9,2023,231000,84
West Midlands,HR3 5,2023,236000,69
West Midlands,HR3 6,2023,261000,31
West Midlands,HR4 0,2023,165000,185
West Midlands,HR4 7,2023,254000,67
West Midlands,HR4 8,2023,250000,84
West Midlands,HR4 9,2023,143000,185
West Midlands,HR5 3,2023,199000,58
West Midlands,HR6 0,2023,292000,45
West Midlands,HR6 8,2023,131000,162
West Midlands,HR6 9,2023,209000,73
West Midlands,HR7 4,2023,183000,89
West Midlands,HR8 1,2023,251000,59
West Midlands,HR8 2,2023,218000,203
West Midlands,HR9 5,2023,207000,111
West Midlands,HR9 6,2023,252000,55
West Midlands,HR9 7,2023,223000,159
West Midlands,NN1 1,2023,147000,45
West Midlands,NN1 2,2023,113000,40
West Midlands,NN1 3,2023,108000,127
West Midlands,NN1 4,2023,149000,228
West Midlands,NN1 5,2023,143000,179
West Midlands,NN10 0,2023,143000,334
West Midlands,NN10 6,2023,185000,109
West Midlands,NN10 8,2023,173000,193
West Midlands,NN10 9,2023,135000,221
West Midlands,NN11 0,2023,150000,134
West Midlands,NN11 2,2023,286000,42
West Midlands,NN11 3,2023,236000,129
West Midlands,NN11 4,2023,136000,201
West Midlands,NN11 5,2023,260000,1
West Midlands,NN11 6,2023,251000,28
West Midlands,NN11 7,2023,193000,24
West Midlands,NN11 8,2023,211000,43
West Midlands,NN11 9,2023,149000,131
West Midlands,NN12 6,2023,254000,176
West Midlands,NN12 7,2023,236000,97
West Midlands,NN12 8,2023,291000,161
West Midlands,NN13 5,2023,268000,74
West Midlands,NN13 6,2023,206000,226
West Midlands,NN13 7,2023,189000,76
West Midlands,NN14 1,2023,228000,185
West Midlands,NN14 2,2023,153000,220
West Midlands,NN14 3,2023,377000,52
West Midlands,NN14 4,2023,195000,222
West Midlands,NN14 6,2023,150000,144
West Midlands,NN15 4,2023,381000,8
West Midlands,NN15 5,2023,173000,250
West Midlands,NN15 6,2023,155000,251
West Midlands,NN15 7,2023,155000,147
West Midlands,NN16 0,2023,98000,124
West Midlands,NN16 8,2023,105000,181
West Midlands,NN16 9,2023,129000,293
West Midlands,NN17 1,2023,105000,127
West Midlands,NN17 2,2023,103000,138
West Midlands,NN17 3,2023,225000,80
West Midlands,NN17 4,2023,149000,11
West Midlands,NN17 5,2023,226000,60
West Midlands,NN18 0,2023,103000,97
West Midlands,NN18 8,2023,161000,316
West Midlands,NN18 9,2023,102000,100
West Midlands,NN2 6,2023,133000,191
West Midlands,NN2 7,2023,140000,192
West Midlands,NN2 8,2023,187000,229
West Midlands,NN29 7,2023,160000,160
West Midlands,NN3 2,2023,151000,153
West Midlands,NN3 3,2023,215000,134
West Midlands,NN3 5,2023,116000,144
West Midlands,NN3 6,2023,183000,119
West Midlands,NN3 7,2023,233000,119
West Midlands,NN3 8,2023,104000,206
West Midlands,NN3 9,2023,150000,183
West Midlands,NN4 0,2023,182000,257
West Midlands,NN4 5,2023,204000,111
West Midlands,NN4 6,2023,206000,227
West Midlands,NN4 7,2023,347000,22
West Midlands,NN4 8,2023,133000,263
West Midlands,NN4 9,2023,215000,123
West Midlands,NN5 4,2023,212000,161
West Midlands,NN5 5,2023,115000,168
West Midlands,NN5 6,2023,169000,341
West Midlands,NN5 7,2023,119000,124
West Midlands,NN6 0,2023,235000,170
West Midlands,NN6 6,2023,276000,62
West Midlands,NN6 7,2023,217000,146
West Midlands,NN6 8,2023,314000,81
West Midlands,NN6 9,2023,243000,146
West Midlands,NN7 1,2023,309000,61
West Midlands,NN7 2,2023,245000,117
West Midlands,NN7 3,2023,220000,86
West Midlands,NN7 4,2023,239000,129
West Midlands,NN8 1,2023,138000,167
West Midlands,NN8 2,2023,139000,155
West Midlands,NN8 3,2023,135000,159
West Midlands,NN8 4,2023,136000,158
West Midlands,NN8 5,2023,145000,126
West Midlands,NN8 6,2023,317000,26
West Midlands,NN9 5,2023,150000,261
West Midlands,NN9 6,2023,175000,252
West Midlands,NN9 7,2023,150000,1
West Midlands,ST1 1,2023,112000,2
West Midlands,ST1 2,2023,61000,60
West Midlands,ST1 3,2023,78000,125
West Midlands,ST1 4,2023,79000,50
West Midlands,ST1 5,2023,75000,70
West Midlands,ST1 6,2023,87000,189
West Midlands,ST10 1,2023,128000,142
West Midlands,ST10 2,2023,155000,54
West Midlands,ST10 3,2023,176000,20
West Midlands,ST10 4,2023,196000,88
West Midlands,ST11 9,2023,180000,128
West Midlands,ST12 9,2023,252000,40
West Midlands,ST13 5,2023,127000,112
West Midlands,ST13 6,2023,107000,81
West Midlands,ST13 7,2023,170000,124
West Midlands,ST13 8,2023,148000,111
West Midlands,ST14 5,2023,172000,93
West Midlands,ST14 7,2023,132000,142
West Midlands,ST14 8,2023,184000,109
West Midlands,ST15 0,2023,184000,143
West Midlands,ST15 8,2023,175000,210
West Midlands,ST16 1,2023,168000,253
West Midlands,ST16 2,2023,138000,34
West Midlands,ST16 3,2023,113000,251
West Midlands,ST17 0,2023,219000,150
West Midlands,ST17 4,2023,144000,220
West Midlands,ST17 9,2023,138000,166
West Midlands,ST18 0,2023,220000,169
West Midlands,ST18 9,2023,284000,84
West Midlands,ST19 5,2023,191000,102
West Midlands,ST19 9,2023,275000,59
West Midlands,ST2 0,2023,69000,51
West Midlands,ST2 7,2023,123000,101
West Midlands,ST2 8,2023,106000,50
West Midlands,ST2 9,2023,96000,82
West Midlands,ST20 0,2023,208000,99
West Midlands,ST21 6,2023,212000,80
West Midlands,ST3 1,2023,86000,83
West Midlands,ST3 2,2023,95000,71
West Midlands,ST3 3,2023,92000,67
West Midlands,ST3 4,2023,94000,140
West Midlands,ST3 5,2023,99000,163
West Midlands,ST3 6,2023,95000,120
West Midlands,ST3 7,2023,150000,161
West Midlands,ST4 1,2023,60000,24
West Midlands,ST4 2,2023,71000,109
West Midlands,ST4 3,2023,59000,153
West Midlands,ST4 4,2023,76000,109
West Midlands,ST4 5,2023,98000,129
West Midlands,ST4 6,2023,104000,113
West Midlands,ST4 7,2023,99000,142
West Midlands,ST4 8,2023,160000,201
West Midlands,ST5 0,2023,123000,161
West Midlands,ST5 1,2023,93000,87
West Midlands,ST5 2,2023,139000,128
West Midlands,ST5 3,2023,194000,127
West Midlands,ST5 4,2023,140000,102
West Midlands,ST5 5,2023,317000,45
West Midlands,ST5 6,2023,107000,111
West Midlands,ST5 7,2023,100000,138
West Midlands,ST5 8,2023,110000,170
West Midlands,ST5 9,2023,109000,94
West Midlands,ST6 1,2023,63000,143
West Midlands,ST6 2,2023,66000,64
West Midlands,ST6 3,2023,63000,58
West Midlands,ST6 4,2023,78000,70
West Midlands,ST6 5,2023,89000,179
West Midlands,ST6 6,2023,76000,152
West Midlands,ST6 7,2023,94000,78
West Midlands,ST6 8,2023,128000,147
West Midlands,ST7 1,2023,99000,121
West Midlands,ST7 2,2023,188000,225
West Midlands,ST7 3,2023,165000,97
West Midlands,ST7 4,2023,123000,211
West Midlands,ST7 8,2023,132000,118
West Midlands,ST8 6,2023,116000,162
West Midlands,ST8 7,2023,157000,128
West Midlands,ST9 0,2023,130000,75
West Midlands,ST9 9,2023,260000,76
West Midlands,TF1 1,2023,112000,72
West Midlands,TF1 2,2023,165000,124
West Midlands,TF1 3,2023,134000,106
West Midlands,TF1 4,2023,33000,1
West Midlands,TF1 5,2023,137000,152
West Midlands,TF1 6,2023,128000,133
West Midlands,TF10 7,2023,160000,182
West Midlands,TF10 8,2023,264000,42
West Midlands,TF10 9,2023,260000,41
West Midlands,TF11 8,2023,197000,104
West Midlands,TF11 9,2023,219000,63
West Midlands,TF12 5,2023,181000,81
West Midlands,TF13 6,2023,296000,36
West Midlands,TF2 0,2023,130000,32
West Midlands,TF2 5,2023,227000,4
West Midlands,TF2 6,2023,109000,93
West Midlands,TF2 7,2023,112000,110
West Midlands,TF2 8,2023,143000,140
West Midlands,TF2 9,2023,172000,181
West Midlands,TF3 1,2023,93000,131
West Midlands,TF3 2,2023,86000,109
West Midlands,TF3 4,2023,148000,1
West Midlands,TF3 5,2023,142000,122
West Midlands,TF4 2,2023,158000,145
West Midlands,TF4 3,2023,126000,174
West Midlands,TF5 0,2023,171000,84
West Midlands,TF6 5,2023,234000,21
West Midlands,TF6 6,2023,235000,37
West Midlands,TF7 4,2023,87000,70
West Midlands,TF7 5,2023,94000,128
West Midlands,TF8 7,2023,210000,51
West Midlands,TF9 1,2023,153000,86
West Midlands,TF9 2,2023,248000,54
West Midlands,TF9 3,2023,159000,115
West Midlands,TF9 4,2023,246000,67
West Midlands,WR1 1,2023,134000,129
West Midlands,WR1 2,2023,164000,54
West Midlands,WR1 3,2023,162000,63
West Midlands,WR10 1,2023,196000,104
West Midlands,WR10 2,2023,279000,102
West Midlands,WR10 3,2023,304000,63
West Midlands,WR11 1,2023,143000,100
West Midlands,WR11 2,2023,193000,138
West Midlands,WR11 3,2023,183000,99
West Midlands,WR11 4,2023,196000,113
West Midlands,WR11 7,2023,262000,103
West Midlands,WR11 8,2023,238000,86
West Midlands,WR12 7,2023,394000,105
West Midlands,WR13 5,2023,329000,31
West Midlands,WR13 6,2023,345000,55
West Midlands,WR14 1,2023,193000,195
West Midlands,WR14 2,2023,199000,142
West Midlands,WR14 3,2023,237000,106
West Midlands,WR14 4,2023,261000,99
West Midlands,WR15 8,2023,215000,80
West Midlands,WR2 4,2023,197000,143
West Midlands,WR2 5,2023,179000,170
West Midlands,WR2 6,2023,219000,87
West Midlands,WR3 7,2023,210000,198
West Midlands,WR3 8,2023,155000,160
West Midlands,WR4 0,2023,155000,244
West Midlands,WR4 9,2023,118000,163
West Midlands,WR5 1,2023,165000,160
West Midlands,WR5 2,2023,195000,168
West Midlands,WR5 3,2023,172000,260
West Midlands,WR6 5,2023,290000,54
West Midlands,WR6 6,2023,328000,80
West Midlands,WR7 4,2023,334000,74
West Midlands,WR8 0,2023,242000,78
West Midlands,WR8 9,2023,321000,31
West Midlands,WR9 0,2023,328000,66
West Midlands,WR9 7,2023,245000,184
West Midlands,WR9 8,2023,162000,184
West Midlands,WR9 9,2023,110000,45
West Midlands,WS1 1,2023,104000,24
West Midlands,WS1 2,2023,142000,98
West Midlands,WS1 3,2023,159000,60
West Midlands,WS1 4,2023,95000,68
West Midlands,WS10 0,2023,105000,119
West Midlands,WS10 7,2023,109000,78
West Midlands,WS10 8,2023,100000,100
West Midlands,WS10 9,2023,103000,131
West Midlands,WS11 0,2023,106000,54
West Midlands,WS11 1,2023,185000,108
West Midlands,WS11 4,2023,108000,36
West Midlands,WS11 5,2023,107000,70
West Midlands,WS11 6,2023,99000,56
West Midlands,WS11 7,2023,128000,92
West Midlands,WS11 8,2023,138000,31
West Midlands,WS11 9,2023,161000,89
West Midlands,WS12 0,2023,140000,42
West Midlands,WS12 1,2023,130000,67
West Midlands,WS12 2,2023,136000,111
West Midlands,WS12 3,2023,125000,67
West Midlands,WS12 4,2023,139000,251
West Midlands,WS13 6,2023,206000,157
West Midlands,WS13 7,2023,176000,108
